tauY,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
0.33999999999999997,2,0.5,0.30699320698899046,0.23526941538869905,0.46269980058127497,0.3545977862211399,0.7454967576655191,0.8052202414261731
0.33999999999999997,3,0.5,0.30944597878238983,0.23823568213894344,0.4680772127993801,0.3603623951545165,0.7441730300243873,0.8032176731900589
0.33999999999999997,4,0.5,0.31126094815824334,0.23836275183234357,0.4791064553400436,0.36689836547511057,0.7405564622059467,0.8000160791092173
0.33999999999999997,5,0.5,0.3038300589352145,0.2319939394681083,0.46955346519355856,0.358534499723027,0.7432914844972123,0.8047389205792014
0.33999999999999997,6,0.5,0.31076592292056393,0.23908467029348068,0.47401456920512175,0.36467839178648115,0.74116,0.80096
0.33999999999999997,7,0.5,0.31070832706074436,0.2362499349025365,0.4699260946418879,0.35731262923778834,0.7434579997610228,0.803880609006548
0.33999999999999997,8,0.5,0.3160146506822856,0.24017968787551397,0.4742594933080698,0.3604500513783197,0.7397906177575322,0.8020741571234083
0.33999999999999997,9,0.5,0.3103722321876027,0.2453279092441981,0.4661376871995918,0.3684497914474504,0.7437870771204105,0.7983394539358135
0.33999999999999997,10,0.5,0.3141570569704184,0.24426198611848654,0.4690816497482326,0.36471826074570246,0.7417019915220348,0.7991117868288389
0.33999999999999997,11,0.5,0.3179166172675743,0.24228914475391317,0.4631804584053364,0.3529969527805509,0.7430894960339717,0.8049364965252815
0.33999999999999997,12,0.5,0.30507223831329044,0.23644194614370534,0.46034619131421656,0.35678483881708895,0.7468085106382979,0.8049023515344759
0.33999999999999997,13,0.5,0.3104537890367163,0.2354472999646393,0.4749422368918147,0.36019488653146653,0.7411477899448485,0.803707262390904
0.33999999999999997,14,0.5,0.3102732892848209,0.2379743994623873,0.4682397011290932,0.3591319830897702,0.7426082787278249,0.8024187089540286
0.33999999999999997,15,0.5,0.31657363601881555,0.24390440594067878,0.4622188952149287,0.3561169100172748,0.7432356708293307,0.8023664854493124
0.33999999999999997,16,0.5,0.3166368729386038,0.23994525851024714,0.4680144038365041,0.3546581169554559,0.7413965386306407,0.8040911092430247
0.33999999999999997,17,0.5,0.313973008900041,0.23921616943069654,0.4748122326574947,0.3617596426300571,0.7401326302333013,0.8019464915091317
0.33999999999999997,18,0.5,0.314351844595039,0.24063799483541382,0.4702119518408109,0.3599497288917916,0.7416004154847988,0.8019544234851216
0.33999999999999997,19,0.5,0.3160338181769422,0.23539663846775843,0.4709959116095255,0.35081958938604785,0.7420418868974288,0.8063373193219793
0.4125,0,0.5,0.31188911967191785,0.27001600650955476,0.475614152829593,0.4117599046788258,0.7403105416516984,0.7747224115124063
0.4125,1,0.5,0.3215308695164158,0.2767631272759371,0.470835821228357,0.4052798865399179,0.7400541056651814,0.7746943371943372
