tauN,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-0.775,9,0.001,0.3927249668472397,0.2574969138029334,0.7823407307287451,0.5129552249305881,0.6200603015075377,0.7521194029850746
-0.775,10,0.001,0.3875669469949537,0.2473216268684738,0.7857947354422691,0.5014463536200222,0.6252545011776918,0.7590477335577732
-0.775,11,0.001,0.3811568648980958,0.24964498831858295,0.772177285275646,0.5057502753205083,0.6284278246883795,0.7575805809789097
-0.775,12,0.001,0.3832474050792938,0.2510808889207479,0.7579884159527097,0.4965888946584245,0.6326367523075079,0.7586993953469747
-0.775,13,0.001,0.388199963790476,0.2479615435028442,0.7693038565551504,0.4913904932692468,0.6267540878743053,0.7599951975027014
-0.775,14,0.001,0.3919460431585683,0.24343458378019905,0.7817645114071798,0.4855477476310305,0.6256457124692045,0.7634694370620922
-0.775,15,0.001,0.3907348956395909,0.24920198714075387,0.7803252483162934,0.4976740103496892,0.6242751449710058,0.7592718543708742
-0.775,16,0.001,0.3857643679557632,0.2494520667610319,0.7609859371080865,0.49208669995529797,0.6292992606878817,0.7613093341828607
-0.775,17,0.001,0.3840639051789733,0.2475390212500868,0.7743650212431171,0.4990980846260433,0.6268596540741039,0.7627098464102869
-0.775,18,0.001,0.3809493150006101,0.24952014919147592,0.7739454694592434,0.5069309259821821,0.6306306306306306,0.7576023976023976
-0.775,19,0.001,0.38492494359246804,0.24441598405149878,0.788354394482654,0.5005817843615882,0.6255346364472159,0.7605972061001481
-0.7025,0,0.001,0.35813859185586233,0.24678263578104181,0.7281937694197227,0.5017766358143729,0.6537311051728951,0.7594977333814739
-0.7025,1,0.001,0.3605858658823075,0.24903856538321612,0.7249932553934421,0.5007164653941844,0.6512765019438098,0.759710966505649
-0.7025,2,0.001,0.3533971370237155,0.2501255811675905,0.7156530673001951,0.506521192787189,0.6568599943885527,0.7568560137319867
-0.7025,3,0.001,0.3554350686041714,0.24902311561131002,0.7052095971695405,0.4940803723611386,0.6598756080057412,0.7594911309093828
-0.7025,4,0.001,0.34584404638795524,0.24427389606434488,0.7051471794392489,0.498054110282952,0.6627235544149491,0.7623892745989945
-0.7025,5,0.001,0.3499248326396786,0.2536922492509977,0.6932643221387192,0.5026101859708285,0.66391471625521,0.7566272756307889
-0.7025,6,0.001,0.35533634592495217,0.2512468951734293,0.7150096707199306,0.5055603285381334,0.6560208375075135,0.7570373328009583
-0.7025,7,0.001,0.3512878740827747,0.254273624669298,0.6924832250475906,0.5012419518188262,0.6639236208205169,0.7555573356831017
-0.7025,8,0.001,0.35493861519326636,0.24626551963897733,0.7018853427846601,0.4869860625723353,0.6619981697369992,0.7626171230948647
-0.7025,9,0.001,0.35334891561568843,0.24579676104619802,0.7147648442918746,0.4972051020179569,0.6591897824785472,0.7615153337342153
-0.7025,10,0.001,0.3535500410221412,0.2449811512858997,0.7117706750247556,0.49319864004254654,0.6607794888077473,0.7602805999032414
-0.7025,11,0.001,0.3491058995498696,0.24789956106858976,0.7016930926642637,0.4982711833303856,0.6623210429496921,0.7598223573657678
-0.7025,12,0.001,0.34974021537592426,0.25478490335923903,0.7074856227791088,0.5154015698025299,0.6570517992577053,0.7533714104394733
-0.7025,13,0.001,0.3568899587032835,0.25527615626172867,0.7068962331844288,0.5056285526745345,0.6575583253435603,0.7542454341557193
-0.7025,14,0.001,0.3589403558809135,0.2502731921639759,0.7056696522126962,0.4920321540303719,0.6572923740662325,0.7596827812712781
-0.7025,15,0.001,0.3478616257290803,0.24862157745632824,0.70153354605198,0.501395853861193,0.6635327065413082,0.7587282543491302
-0.7025,16,0.001,0.34341404210585047,0.2493630555816462,0.6904379824874579,0.5013473646765784,0.6675910296599952,0.7606099211720678
-0.7025,17,0.001,0.35077427339500133,0.2569807887989858,0.7012822730377102,0.5137665027475891,0.6623948738486184,0.7527766679984019
-0.7025,18,0.001,0.35261376108711745,0.24935581075616922,0.7044763140922565,0.4981803940873202,0.6596552965169753,0.7580122434281599
-0.7025,19,0.001,0.3518281714012432,0.2502446891713302,0.7091151858863045,0.5043720875791167,0.6566589066388376,0.7566371681415929
-0.6300000000000001,0,0.001,0.31246727685057124,0.24638338591584677,0.6309662487481271,0.4975228200920642,0.6972895178699928,0.7601056591691348
-0.6300000000000001,1,0.001,0.3143657040539475,0.2567955185094328,0.6218752890615494,0.5079904876498842,0.6967156961515213,0.7553702600754417
-0.6300000000000001,2,0.001,0.31132041079643563,0.25596556488165484,0.626682449854312,0.5152541295574278,0.6975392754087849,0.7519163206643245
-0.6300000000000001,3,0.001,0.32053796886112973,0.25564311538490625,0.6271598028955359,0.500187501736681,0.6947646493756003,0.7564758554525104
-0.6300000000000001,4,0.001,0.31895301616136296,0.24933389300135295,0.6350278049203897,0.4964178005603215,0.6933130820576362,0.7594171570393499
-0.6300000000000001,5,0.001,0.3170802967959714,0.2500069322021651,0.6318190245839527,0.49816761760141404,0.6938734862970045,0.7562660668380463
-0.6300000000000001,6,0.001,0.3209606681863479,0.24861201627126497,0.6343658532881029,0.49137165226746926,0.6923138382869927,0.7603732777955784
-0.6300000000000001,7,0.001,0.31593911296413296,0.2528352525903805,0.6314222452478261,0.505305599457523,0.6948893974065599,0.7572037782471802
-0.6300000000000001,8,0.001,0.3062921231969548,0.2470706871613124,0.6281664832158473,0.506710793081823,0.697145387929299,0.758097206215475
-0.6300000000000001,9,0.001,0.31201717846562826,0.24795295011971072,0.6251827023878009,0.49681846423704157,0.6986481636559397,0.7586967861011916
-0.6300000000000001,10,0.001,0.3136124881789769,0.2504779554289625,0.6232936890525683,0.4978160460771104,0.6987225548902196,0.7579959919839679
-0.6300000000000001,11,0.001,0.31618706036799077,0.25376860884315816,0.633776500086108,0.5086627534888813,0.6969721115537849,0.75429718875502
-0.6300000000000001,12,0.001,0.3198816027403541,0.2545603991144387,0.6262875173531942,0.4983969037670065,0.6947792767621936,0.756233464282851
-0.6300000000000001,13,0.001,0.3175854803770895,0.24902776663745166,0.6339073813669903,0.49706472490297426,0.6936284319218763,0.7599344367154394
-0.6300000000000001,14,0.001,0.31878923661416364,0.2536199249447523,0.6335026749841457,0.5039972572105353,0.6934037784181877,0.755836264790534
-0.6300000000000001,15,0.001,0.31739430530132495,0.24932876246959002,0.6367181276287079,0.5001732550081689,0.6939264465119993,0.7585446968786312
-0.6300000000000001,16,0.001,0.31028273451189403,0.25064686313392537,0.6247494868763214,0.5046735822294902,0.6978466492251962,0.7583780560524747
-0.6300000000000001,17,0.001,0.3127927269275502,0.24942393535713708,0.6239498261212317,0.4975436053940153,0.6978766025641026,0.7601437699680511
-0.6300000000000001,18,0.001,0.3190992202822381,0.24982909542604556,0.6344442579960436,0.4967189670134801,0.694683908045977,0.7596215522771007
-0.6300000000000001,19,0.001,0.31405184954637516,0.2524749435072865,0.6293598451863434,0.5059597375041495,0.6958578932595533,0.7563544950321216
-0.5575000000000001,0,0.001,0.2769253921307294,0.25113882035275037,0.5537792107325398,0.5022127319173144,0.7320279832743648,0.7589541547277937
-0.5575000000000001,1,0.001,0.2774671491309649,0.2503109217354944,0.547715996296121,0.494110010181586,0.7340628730600876,0.7576196220345798
-0.5575000000000001,2,0.001,0.2780186220538722,0.24926904179566267,0.5513103928598153,0.4943000304976963,0.7342947058120544,0.7600112463348998
-0.5575000000000001,3,0.001,0.27706075460289414,0.24915692668771952,0.5629340092686477,0.5062388134992373,0.7305828159423192,0.758178550029958
-0.5575000000000001,4,0.001,0.27346094260868364,0.25389869826406125,0.5461425032288549,0.5070737682452459,0.7343548906048906,0.7559277530235519
-0.5575000000000001,5,0.001,0.2799223405514727,0.24887506356729402,0.5545283702824868,0.49302346905228384,0.7305628953479062,0.7605706977859483
-0.5575000000000001,6,0.001,0.27464687714271263,0.2482861180957539,0.5586731450615278,0.5050513878575634,0.7318143391972948,0.760284590007552
-0.5575000000000001,7,0.001,0.27539242564097477,0.2518514758750556,0.5476327181166417,0.5008202675659338,0.7325707405177604,0.7569862467610126
-0.5575000000000001,8,0.001,0.2760505428749864,0.25016007399363493,0.5524324838432302,0.5006204646273575,0.7345647068189961,0.757023996141324
-0.5575000000000001,9,0.001,0.27654860162723993,0.24589733976927475,0.556748383385836,0.495041181151778,0.7333839271449113,0.7624178817497196
-0.5575000000000001,10,0.001,0.2771437769442671,0.24052106257834827,0.5732998395700403,0.4975420632198143,0.7299944263078271,0.7632023149264529
-0.5575000000000001,11,0.001,0.2810706419368077,0.24482854003218124,0.5581644298268458,0.48619301365215223,0.7314310694273338,0.7626927567741676
-0.5575000000000001,12,0.001,0.27865521730578546,0.25079387399412784,0.5597777699898859,0.5038083868262909,0.730649288341596,0.7572834960781175
-0.5575000000000001,13,0.001,0.2779284709435882,0.24287611620692992,0.5664948080292599,0.4950484502664124,0.7282991672005125,0.7628676470588235
-0.5575000000000001,14,0.001,0.27772415060556044,0.2539379747139813,0.5590150287310577,0.511137198263523,0.72951347004423,0.7547154795065658
-0.5575000000000001,15,0.001,0.27997283755411173,0.24443375739656817,0.5492457922460223,0.4795258493853074,0.730909090909091,0.7645645645645646
-0.5575000000000001,16,0.001,0.2811114401789226,0.24579799512131956,0.5697104127035606,0.4981429327570081,0.7272401576370368,0.7593552795530367
-0.5575000000000001,17,0.001,0.27962923251764693,0.25034369449953686,0.5544888087001725,0.49641725823457267,0.7312971584524001,0.7607239674693032
-0.5575000000000001,18,0.001,0.2785982988437223,0.24985066624117033,0.5609913936522614,0.5031045560626491,0.7307045636509207,0.7586330935251798
-0.5575000000000001,19,0.001,0.27463263877455085,0.2564055026861744,0.5476384944984404,0.5112921905376394,0.734360579431002,0.7535388173372144
-0.4850000000000001,0,0.001,0.24460822795245615,0.2472937951901044,0.4890982187938471,0.4944680551373742,0.7629810384830786,0.7605791536677066
-0.4850000000000001,1,0.001,0.23678288037976783,0.2456435553265846,0.4804851842003353,0.4984654665042427,0.7679624503550367,0.7607785267020301
-0.4850000000000001,2,0.001,0.24681721613700994,0.2524407572859011,0.48663538199748435,0.4977229962976558,0.7646494907130018,0.7581013418786301
-0.4850000000000001,3,0.001,0.23886689205154277,0.24763528701048984,0.4780495927852066,0.49559797549954276,0.7690988835725678,0.7588282504012841
-0.4850000000000001,4,0.001,0.24608001962217138,0.24547393023214964,0.4921930775507329,0.4909808173981058,0.7643664438077046,0.7625442264393696
-0.4850000000000001,5,0.001,0.23658007124205135,0.24907957395700994,0.4798628253070256,0.5052159611660308,0.7688359597417699,0.757671282071745
-0.4850000000000001,6,0.001,0.24228478454640762,0.24651510203780994,0.4969288072714643,0.5056052358359643,0.7623968597292318,0.7590077494607333
-0.4850000000000001,7,0.001,0.24583831580381818,0.2492200380645699,0.4844701883047457,0.4911345018601972,0.7635562675210252,0.7607271274470635
-0.4850000000000001,8,0.001,0.24631889327212317,0.2466159875412603,0.4938994771010282,0.4944951874106488,0.7621376595490874,0.7591646211420063
-0.4850000000000001,9,0.001,0.24397970797646581,0.25228124196087665,0.47773293432222713,0.4939880410384415,0.7672379434037465,0.7579285427539141
-0.4850000000000001,10,0.001,0.24236638581720127,0.25544053943850364,0.4770636055802613,0.5027982091865262,0.7677066272520273,0.7545960668081868
-0.4850000000000001,11,0.001,0.2480619109557418,0.25453776232340375,0.4897219473958679,0.5025065241597848,0.7614972406622411,0.7553012723053533
-0.4850000000000001,12,0.001,0.23933581772257695,0.24783760117288706,0.4838151417816462,0.5010014183889215,0.7679022240032057,0.7603513675384308
-0.4850000000000001,13,0.001,0.24357460780216883,0.2443012507338553,0.4898896190002049,0.4913510801605661,0.7638783724544693,0.7615529770747179
-0.4850000000000001,14,0.001,0.24282739974420953,0.2522494057801787,0.4824615026595797,0.5011816108309383,0.7661216167592851,0.7568335534477929
-0.4850000000000001,15,0.001,0.2392927002747905,0.25067420874565105,0.484509488141831,0.5075542731986508,0.765889364425423,0.7547101884075363
-0.4850000000000001,16,0.001,0.23720567946581303,0.25244314345414975,0.47596934791583406,0.5065443569744384,0.7688301282051282,0.7549520766773163
-0.4850000000000001,17,0.001,0.24431062114858637,0.2492028288328763,0.47893025121465405,0.48852060894947497,0.766625394416264,0.7613267636101431
-0.4850000000000001,18,0.001,0.24917960131582995,0.24655389167304798,0.4992045493638246,0.4939442223062985,0.7605392936684696,0.7601383971676858
-0.4850000000000001,19,0.001,0.24574586014883276,0.24546821992720816,0.4814694944578514,0.4809255369846073,0.7646800877018138,0.7634758177804536
-0.4125000000000001,0,0.001,0.20400886388988745,0.24926823215498956,0.4141995829526627,0.5060897641078528,0.8011759059275257,0.7572605808464677
-0.4125000000000001,1,0.001,0.21097603251192462,0.24654234117166587,0.42662353820581284,0.49854367179009207,0.7964012524275692,0.7579232104646938
-0.4125000000000001,2,0.001,0.20590005179871315,0.25009429329069505,0.41329987133844337,0.5020102634096044,0.8004324497477376,0.7582114600815152
-0.4125000000000001,3,0.001,0.2049938890806987,0.25020715857504316,0.4186289149117783,0.5109613353215404,0.7993606393606394,0.7550750750750751
-0.4125000000000001,4,0.001,0.20991075111487156,0.24945795500257548,0.4153777093665335,0.4936349061774591,0.7975062942093274,0.7587380389958762
-0.4125000000000001,5,0.001,0.2082118340849671,0.24943677883886797,0.41950171280339665,0.5025610403891164,0.7979733503550627,0.757078687735622
-0.4125000000000001,6,0.001,0.20654604486129974,0.24994938884799675,0.41201811310739256,0.49859911689257186,0.800734618916437,0.7581052378471527
-0.4125000000000001,7,0.001,0.20554583230296006,0.2521825258953695,0.4038821947967257,0.49551981135711487,0.8025459802425507,0.7599808749701171
-0.4125000000000001,8,0.001,0.20452507007427612,0.25150456825849327,0.4053233726250305,0.4984263288608752,0.8026405281056211,0.7575684863027394
-0.4125000000000001,9,0.001,0.20544012371176953,0.2457302974976246,0.4169849534301613,0.4987625338572383,0.8009510869565217,0.7614910313901345
-0.4125000000000001,10,0.001,0.20357576964571744,0.24834782856795465,0.4106677567558966,0.5009851900876525,0.80196,0.75848
-0.4125000000000001,11,0.001,0.20400576459714775,0.2512573013839431,0.4058695360261761,0.49987648406537155,0.8022946859903382,0.759697933227345
-0.4125000000000001,12,0.001,0.20979533465328337,0.2460714360106719,0.4196404071822873,0.49220121016562574,0.798042881578424,0.7609508869313383
-0.4125000000000001,13,0.001,0.20712555506813463,0.25061042837134984,0.4049257878532766,0.48993773423629094,0.8018267035212114,0.7609537883931781
-0.4125000000000001,14,0.001,0.21049541295539123,0.24855461597783246,0.4222021722421658,0.49853959909757,0.7963490471414243,0.7609571286141575
-0.4125000000000001,15,0.001,0.20414010916721428,0.24478316483609397,0.4175357506987997,0.5006645823067933,0.7998154241232646,0.7618231118909004
-0.4125000000000001,16,0.001,0.20896721795896878,0.254106132022649,0.4130193203747157,0.5022354366207316,0.7994233772474272,0.7569824589443401
-0.4125000000000001,17,0.001,0.20710533591839628,0.2478160972277306,0.4113044654272333,0.49215471413385825,0.7998484304575006,0.759476914437001
-0.4125000000000001,18,0.001,0.20194035668533178,0.2502952566746277,0.40199798430744454,0.4982569621866145,0.8034832858461415,0.7580638730513137
-0.4125000000000001,19,0.001,0.2086007849947198,0.25215413167121026,0.4087024800883108,0.49403466521541,0.8011660876163093,0.7588445049881806
-0.3400000000000001,0,0.001,0.17106948647528047,0.25023136930267104,0.33605387350535654,0.4915617779612797,0.8372593566901829,0.7599855485528482
-0.3400000000000001,1,0.001,0.17105459583361857,0.25407677025877656,0.3382820358253434,0.5024688560994204,0.835192515293271,0.7555724518788267
-0.3400000000000001,2,0.001,0.17399491399356345,0.24897334573320468,0.34178939147194976,0.4890743434835994,0.8331600831600832,0.7610052825356171
-0.3400000000000001,3,0.001,0.17289231329865923,0.2528667969770905,0.34133195944296096,0.49922126463285077,0.8345582361399585,0.75721038295145
-0.3400000000000001,4,0.001,0.17344915535004746,0.2522426954704923,0.3443774804103522,0.500819411560312,0.8336245235069886,0.7551176660219213
-0.3400000000000001,5,0.001,0.17004102872303056,0.2527604212114687,0.3411844551558218,0.5071595205205366,0.8342836492129778,0.7558575071724578
-0.3400000000000001,6,0.001,0.16892922467964255,0.2506470022527225,0.337267056039707,0.5004165307409993,0.8354943599213199,0.7576228626091116
-0.3400000000000001,7,0.001,0.16988856056698967,0.25210187883317425,0.338563196841509,0.5024023850849831,0.8350846234057913,0.7563632011489667
-0.3400000000000001,8,0.001,0.16974818632178254,0.24645843459404757,0.343641918647423,0.49893581289988026,0.8353750696046456,0.7586290127926624
-0.3400000000000001,9,0.001,0.16928894978260575,0.24340289038412533,0.3484526076088509,0.5010035915681151,0.8330461267182303,0.761248852157943
-0.3400000000000001,10,0.001,0.16450314588017884,0.248826228246477,0.3348103392670703,0.5064316153469166,0.838507570585164,0.7580574479104418
-0.3400000000000001,11,0.001,0.17417398856299632,0.249846285047215,0.3426500810166332,0.49151914427319415,0.8327464788732394,0.7601567498400512
-0.3400000000000001,12,0.001,0.17355544460542763,0.250424368041988,0.3506230889955323,0.5059165137818439,0.8324899390365382,0.7561739549451874
-0.3400000000000001,13,0.001,0.17130531032139082,0.2517490854585174,0.33718211503973583,0.495520477064992,0.8371203061468548,0.7587701693826764
-0.3400000000000001,14,0.001,0.17094771013561472,0.2497637888178723,0.3383189038584217,0.4943020950052753,0.8352400902352562,0.7622338735303463
-0.3400000000000001,15,0.001,0.17285814132842195,0.24964790847877452,0.3459350340189941,0.4996117454965117,0.8326277955271566,0.7578525641025641
-0.3400000000000001,16,0.001,0.1686422777873742,0.25678914295028143,0.3329094174759642,0.5069163267677977,0.8375368225656753,0.756691383480709
-0.3400000000000001,17,0.001,0.17114302945441665,0.24994410133939973,0.34231451754502285,0.499929764805346,0.8340880856009297,0.7586138060446361
-0.3400000000000001,18,0.001,0.16998449771888055,0.24542502227715474,0.34342117064658995,0.4958343236438806,0.8355360351367539,0.7617711881386495
-0.3400000000000001,19,0.001,0.17398533488411833,0.24849389719855697,0.3449176552003043,0.49262733787533425,0.8320240480961923,0.7610778443113773
-0.26750000000000007,0,0.001,0.13287541818498408,0.24677421565771576,0.26117702343617644,0.48505401515690444,0.8725544997205142,0.7624428949266651
-0.26750000000000007,1,0.001,0.13326338403680804,0.2484149335838306,0.26362105133786845,0.4914133498314002,0.8707218232155037,0.7606172987199425
-0.26750000000000007,2,0.001,0.13141811965449565,0.2518855787261805,0.26344626823352885,0.5049403835004952,0.8718526264982704,0.7569814623279497
-0.26750000000000007,3,0.001,0.13363415852648727,0.2552133672168082,0.26355246361492,0.5033302294795924,0.8714062312041381,0.7556362475559635
-0.26750000000000007,4,0.001,0.12972714997671064,0.24941299404428516,0.2610410444634165,0.5018766578912469,0.8738984137157507,0.7583080364275443
-0.26750000000000007,5,0.001,0.13302087069333535,0.24870827832228912,0.26608356857637727,0.4974947606759062,0.8714205950386855,0.7584048784401829
-0.26750000000000007,6,0.001,0.13040614607829262,0.25204252136612626,0.25854153619180464,0.4996962384006924,0.874137377627989,0.7583745413941617
-0.26750000000000007,7,0.001,0.13151167375240114,0.2526382816278088,0.2606002972148764,0.5006218033846639,0.8732642362639561,0.7568669785294471
-0.26750000000000007,8,0.001,0.1316376650456388,0.25548019639825026,0.26307199818557714,0.5105657696072758,0.8714688128772636,0.753558648111332
-0.26750000000000007,9,0.001,0.13440983346693905,0.25630638801143024,0.262250396347239,0.5000858204236979,0.8727149357388042,0.7557524252385152
-0.26750000000000007,10,0.001,0.13185193621161562,0.2552037601869059,0.2662071537483631,0.515252703731256,0.8706363855228312,0.7514953345561847
-0.26750000000000007,11,0.001,0.13287698500743084,0.24677546867570616,0.2670384144622776,0.49593637212389186,0.871161468551067,0.7612996043639851
-0.26750000000000007,12,0.001,0.13367327616999644,0.2458354053908804,0.27171709972311114,0.499708582567518,0.8682995382453322,0.760151424586571
-0.26750000000000007,13,0.001,0.13226187330589392,0.25105791186961474,0.2707276282218359,0.5138919578856339,0.8694554633970429,0.7542626682106777
-0.26750000000000007,14,0.001,0.13538926755947558,0.2504887060960821,0.26972432249482725,0.4990269743108827,0.8681020733652313,0.7553370786516854
-0.26750000000000007,15,0.001,0.140783953267193,0.25084065121647614,0.2783050158028054,0.4958676736992533,0.864711975141423,0.7573700698851313
-0.26750000000000007,16,0.001,0.13518343984469233,0.24727522402052457,0.26976919347456213,0.4934571706926253,0.870276076060148,0.7603571715871611
-0.26750000000000007,17,0.001,0.137927145361383,0.24908770832450833,0.27228957264169024,0.49173776106416683,0.8680489354941214,0.7589832420238479
-0.26750000000000007,18,0.001,0.13200577228955876,0.24754065749538878,0.27066449885504934,0.5075571078836705,0.8705239652284871,0.7566005938528207
-0.26750000000000007,19,0.001,0.1323833858662964,0.2516809088281146,0.2672709892910003,0.508122715308748,0.8707349344452909,0.7558561794165769
-0.19500000000000006,0,0.001,0.09595182868454405,0.24801293829337906,0.1892968537936515,0.4892879016762095,0.9080459770114943,0.7628540609644041
-0.19500000000000006,1,0.001,0.09609895968566669,0.2426585006832661,0.19271112189395034,0.48661288380992646,0.9069191434963247,0.7643784043575776
-0.19500000000000006,2,0.001,0.09463574854771402,0.24716963926138424,0.19148021916600158,0.5001080186214117,0.9073977650498658,0.7593177006351616
-0.19500000000000006,3,0.001,0.09413986448197138,0.2536525405610846,0.19307152616158657,0.5202162058590081,0.9080869112880637,0.7530489023951378
-0.19500000000000006,4,0.001,0.10299465329577796,0.250901393034361,0.20094641165500501,0.48951797978005984,0.90112,0.7594
-0.19500000000000006,5,0.001,0.09966685782113661,0.24967476107543063,0.1981136889794938,0.4962932417363451,0.9038039356564084,0.7585280795286007
-0.19500000000000006,6,0.001,0.09915536132480476,0.25011641501168325,0.20160890194032194,0.5085523880304876,0.9028963536264263,0.754511911446218
-0.19500000000000006,7,0.001,0.10110452397529196,0.25232742914893413,0.20107970963840624,0.5018363589691851,0.9024975984630164,0.7570354972817397
-0.19500000000000006,8,0.001,0.09600056931173995,0.24504129433418956,0.19442162017281311,0.49626086381833806,0.9067022845979028,0.760704683173482
-0.19500000000000006,9,0.001,0.09362697506528733,0.24613289635384478,0.18887151288877752,0.4965181506038296,0.9091163310961968,0.7607337391861583
-0.19500000000000006,10,0.001,0.09780498387590508,0.24480721812690062,0.19866147623876354,0.49725240391329717,0.9047752247752248,0.7611211211211211
-0.19500000000000006,11,0.001,0.0947851836938749,0.24630411146814918,0.19416726896671832,0.5045535050446406,0.907966432008909,0.758579072293519
-0.19500000000000006,12,0.001,0.09768873677714236,0.2464453724363919,0.197600784403384,0.498499627619401,0.9043115883955762,0.7601820795400096
-0.19500000000000006,13,0.001,0.09815700703936124,0.24763627310796205,0.1971304159288316,0.4973322128420509,0.9056354916067146,0.7612890312249799
-0.19500000000000006,14,0.001,0.09577603887525588,0.2510475459870216,0.19128269002181608,0.5013889745672025,0.9071994848887279,0.7595721840085882
-0.19500000000000006,15,0.001,0.10077825914373428,0.2490346108041318,0.2047863427134127,0.506050487366521,0.9018178906062305,0.7579717094222009
-0.19500000000000006,16,0.001,0.09609905169196611,0.24944657481781926,0.19110974463575367,0.4960680711658075,0.9072532223200704,0.7593732512590935
-0.19500000000000006,17,0.001,0.09767700894571468,0.25455844645977366,0.19559867804610678,0.5097545077437267,0.9046531201154262,0.7531238772006866
-0.19500000000000006,18,0.001,0.09547353113977508,0.250343927110963,0.19200203720883777,0.5034541347150483,0.9068982151471298,0.7583585416334978
-0.19500000000000006,19,0.001,0.09797224383268942,0.24801422650090882,0.19414490027146072,0.4914728435958966,0.9054,0.76092
-0.12250000000000005,0,0.001,0.06408855813898873,0.2505633275700417,0.126028986745508,0.4927282373984993,0.9384381379337949,0.7596034696406444
-0.12250000000000005,1,0.001,0.06048334044504809,0.24998819232739847,0.12345394753056375,0.510256691375813,0.940917812599936,0.7561639449247518
-0.12250000000000005,2,0.001,0.05835866456983522,0.2499852972476445,0.1179682964516861,0.5053292406817024,0.9428926381597403,0.7568970335768754
-0.12250000000000005,3,0.001,0.061162086108169554,0.2556608114613439,0.12309808956913545,0.5145566391068971,0.939938005716356,0.7528121149489249
-0.12250000000000005,4,0.001,0.05902028467739242,0.2444549149959869,0.12187902822612215,0.5048082646104666,0.9423667930552784,0.7608739226297855
-0.12250000000000005,5,0.001,0.060406122236491576,0.2508859129178813,0.12114353350938309,0.5031477749822991,0.9410839583837406,0.7594238552495833
-0.12250000000000005,6,0.001,0.06277537978291123,0.2514299803548797,0.12464802546034141,0.4992443008891147,0.9393830416366978,0.7570273084007367
-0.12250000000000005,7,0.001,0.06027421073590607,0.25707373414484985,0.119510825013088,0.5097220466554221,0.9414038902984173,0.7535460288450078
-0.12250000000000005,8,0.001,0.05764241109455054,0.2519788560435829,0.114607668997873,0.5009975949919244,0.9441612139215607,0.7576228626091116
-0.12250000000000005,9,0.001,0.06199215578795163,0.25086892453234144,0.1254887637186539,0.507826043389675,0.9391496189330124,0.7560829676904667
-0.12250000000000005,10,0.001,0.0629079917533054,0.2531084139473522,0.12520346169972482,0.5037523648157198,0.939743180730579,0.7558979297063072
-0.12250000000000005,11,0.001,0.06084521665514543,0.25365936671702755,0.12000371565522484,0.5002869278832683,0.9417277424005767,0.7573808477487916
-0.12250000000000005,12,0.001,0.06131239673313555,0.2530321378795981,0.1206196069364748,0.4977890058053873,0.9414789714969105,0.7568131647601847
-0.12250000000000005,13,0.001,0.06133199402399284,0.24878178651153246,0.12256652854841125,0.49716824675326904,0.9409395437868878,0.759388541165142
-0.12250000000000005,14,0.001,0.06093202410462552,0.24600553974810477,0.12405133567613785,0.5008419831430639,0.9406806742829752,0.7601538091804855
-0.12250000000000005,15,0.001,0.05936269460779019,0.2499359324804048,0.11952883116262483,0.5032546125526293,0.9421745568049942,0.7571468553836312
-0.12250000000000005,16,0.001,0.06265945872441075,0.2545274826586473,0.11984496115711078,0.48681933890946844,0.9412327184349975,0.758724549214891
-0.12250000000000005,17,0.001,0.06036898876053682,0.2450506543053025,0.12083089933669544,0.49047849816081734,0.9416367265469062,0.7623647294589179
-0.12250000000000005,18,0.001,0.060103448353312515,0.24734057193039577,0.12018647745914932,0.4945971136015069,0.9416696754523208,0.7614964304231644
-0.12250000000000005,19,0.001,0.058779262630862444,0.25221302452813393,0.11798122425217371,0.5062397872025867,0.9430529395263094,0.7566175589891004
-0.05,0,0.001,0.026292007459953415,0.24780643239645997,0.052687987691207694,0.4965928250170179,0.9745901967857,0.7612279931334585
-0.05,1,0.001,0.025874829399630175,0.2530544527949114,0.051843395167397215,0.5070256422754836,0.9748372055631481,0.7563092110500756
-0.05,2,0.001,0.024772779408293834,0.24574353524540393,0.0514378477469945,0.5102583905675625,0.9755600814663951,0.7581633879562483
-0.05,3,0.001,0.024604013920074556,0.2490933985029614,0.04908003411459927,0.4968909762431873,0.9763951914656477,0.7583407026288287
-0.05,4,0.001,0.025045952425386795,0.2505726876540305,0.05100320597283785,0.5102625039977379,0.9755560008014426,0.7566779796366541
-0.05,5,0.001,0.02465378221598133,0.24672528413587563,0.049184720968734094,0.49222119956459787,0.9762114185191109,0.7615655514647031
-0.05,6,0.001,0.02537800601582875,0.25028129613670047,0.05078432706141204,0.500841838891228,0.9754811915981152,0.7575526885167081
-0.05,7,0.001,0.024137106404054358,0.25047200580375717,0.04871526239848908,0.5055208060961419,0.9766499498495487,0.7588833499501495
-0.05,8,0.001,0.024270404378266698,0.24936362431337775,0.048076666327795156,0.4939584678341527,0.9767200829147732,0.7591314120574777
-0.05,9,0.001,0.02445025152019747,0.24682091239043744,0.04891673900673396,0.4938057239547556,0.976480453619774,0.761509796850583
-0.05,10,0.001,0.025479155939677787,0.24978232412200513,0.05056145046279535,0.49567405755028976,0.9754999601625368,0.757892200176721
-0.05,11,0.001,0.024891930012224166,0.25617465012809365,0.048152661496504566,0.4955618630433941,0.9764582998553752,0.7583240401465668
